"MLS #","Status","ListPrice","SalePrice","Days On Market","Zip"
"10196989","CLOSD","$315,000","$315,000","5","38016"
"10195666","CLOSD","$320,000","$315,000","7","38016"
"10211078","CLOSD","$315,000","$315,000","3","38122"
"10212275","CLOSD","$335,000","$315,000","63","38111"
"10207768","CLOSD","$325,000","$315,000","21","38016"
"10214714","CLOSD","$315,000","$315,000","5","38112"
"10194209","CLOSD","$320,000","$315,000","3","38104"
"10212134","CLOSD","$319,500","$315,000","6","38103"
"10213326","CLOSD","$315,000","$315,500","6","38017"
"10195714","CLOSD","$315,990","$315,990","0","38053"
"10193114","CLOSD","$310,000","$316,000","5","38117"
"10200003","CLOSD","$309,900","$316,000","5","38119"
"10208054","CLOSD","$312,000","$316,000","49","38016"
"10212697","CLOSD","$319,000","$316,000","12","38103"
"10206239","CLOSD","$316,900","$316,900","8","38018"
"10199643","CLOSD","$316,990","$316,990","3","38053"
"10195829","CLOSD","$336,900","$317,000","83","38017"
"10196249","CLOSD","$315,000","$317,000","1","38103"
"10210037","CLOSD","$329,000","$318,000","44","38017"
"10202428","CLOSD","$314,900","$318,000","2","38017"
"10201004","CLOSD","$310,000","$318,000","2","38017"
"10191633","CLOSD","$327,500","$318,000","53","38016"
"10195348","CLOSD","$319,900","$318,500","251","38117"
"10198504","CLOSD","$318,500","$318,500","0","38135"
"10191048","CLOSD","$318,990","$318,990","234","38053"
"10190435","CLOSD","$318,990","$318,990","95","38053"
"10184961","CLOSD","$318,990","$318,990","164","38053"
"10191259","CLOSD","$318,990","$318,990","174","38053"
"10195017","CLOSD","$319,000","$319,000","3","38135"
"10212169","CLOSD","$329,900","$319,000","10","38053"
"10190052","CLOSD","$319,000","$319,000","52","38002"
"10209569","CLOSD","$339,900","$319,000","23","38018"
"10209880","CLOSD","$325,000","$319,000","19","38017"
"10213245","CLOSD","$319,000","$319,000","29","38053"
"10189665","CLOSD","$319,000","$319,000","46","38018"
"10205133","CLOSD","$314,900","$319,100","3","38119"
"10199468","CLOSD","$314,500","$319,500","4","38125"
"10194087","CLOSD","$319,900","$319,900","24","38018"
"10197005","CLOSD","$319,900","$319,900","73","38016"
"10195670","CLOSD","$319,900","$319,900","6","38018"
"10205519","CLOSD","$319,900","$319,900","4","38134"
"10188819","CLOSD","$319,990","$319,990","97","38053"
"10202233","CLOSD","$312,990","$319,990","78","38053"
"10186921","CLOSD","$319,990","$319,990","239","38053"
"10177844","CLOSD","$319,990","$319,990","305","38053"
"10207244","CLOSD","$330,000","$320,000","10","38125"
"10199703","CLOSD","$320,000","$320,000","111","38002"
"10192843","CLOSD","$320,000","$320,000","22","38117"
"10213299","CLOSD","$320,000","$320,000","49","38125"
"10196868","CLOSD","$310,000","$320,000","1","38117"
"10209821","CLOSD","$320,000","$320,000","11","38125-0000"
"10194873","CLOSD","$320,000","$320,000","11","38120"
"10204227","CLOSD","$320,000","$320,000","13","38002"
"10210194","CLOSD","$330,000","$320,000","16","38134"
"10199216","CLOSD","$326,500","$320,000","203","38141"
"10202154","CLOSD","$325,000","$320,000","4","38138"
"10201945","CLOSD","$345,000","$320,000","35","38138"
"10196992","CLOSD","$319,000","$320,000","9","38134"
"10201301","CLOSD","$325,000","$320,000","1","38138"
"10200798","CLOSD","$325,000","$320,000","32","38135"
"10211426","CLOSD","$329,900","$320,000","5","38135"
"10197529","CLOSD","$335,000","$320,000","17","38002"
"10198608","CLOSD","$329,900","$320,000","52","38138"
"10197414","CLOSD","$315,900","$320,000","3","38002"
"10192435","CLOSD","$320,000","$320,000","22","38053"
"10209636","CLOSD","$340,000","$320,000","21","38018"
"10209836","CLOSD","$320,000","$320,000","21","38002"
"10212592","CLOSD","$315,000","$320,000","2","38002"
"10201127","CLOSD","$320,000","$320,000","0","38017"
"10193219","CLOSD","$325,000","$320,000","91","38053"
"10214283","CLOSD","$332,900","$320,000","14","38053"
"10201801","CLOSD","$315,000","$320,000","132","38016"
"10208360","CLOSD","$330,000","$320,000","5","38018"
"10193890","CLOSD","$320,000","$320,000","26","38016"
"10210643","CLOSD","$329,000","$320,000","45","38111"
"10212554","CLOSD","$325,800","$320,000","2","38016"
"10195315","CLOSD","$319,900","$320,000","176","38017"
"10194018","CLOSD","$320,000","$320,000","112","38017"
"10174613","CLOSD","$324,900","$320,000","307","38016"
"10197034","CLOSD","$335,000","$320,000","56","38053"
"10205093","CLOSD","$320,000","$320,000","3","38016"
"10196306","CLOSD","$334,900","$320,000","70","38018"
"10202156","CLOSD","$333,000","$320,000","18","38016"
"10204498","CLOSD","$329,000","$320,000","25","38016"
"10197218","CLOSD","$325,000","$320,000","6","38103"
"10212290","CLOSD","$320,000","$320,000","62","38135"
"10211158","CLOSD","$330,000","$320,000","34","38103"
"10202662","CLOSD","$320,000","$320,000","2","38112"
"10201433","CLOSD","$349,000","$320,708","99","38117"
"10215477","CLOSD","$317,500","$321,000","3","38135"
"10200453","CLOSD","$335,000","$321,000","187","38138"
"10205664","CLOSD","$335,000","$321,500","8","38017"
"10181070","CLOSD","$348,000","$321,500","202","38112"
"10200476","CLOSD","$322,000","$322,000","68","38125"
"10200998","CLOSD","$315,000","$322,000","30","38119"
"10204361","CLOSD","$314,900","$322,000","115","38119"
"10204162","CLOSD","$324,900","$322,000","18","38002"
"10191147","CLOSD","$339,900","$322,000","148","38103"
"10211562","CLOSD","$319,999","$322,000","48","38107"
"10183604","CLOSD","$317,500","$322,000","198","38016"
"10209072","CLOSD","$315,000","$322,000","7","38114-1725"
"10208797","CLOSD","$335,000","$322,400","85","38111"
"10213528","CLOSD","$325,000","$322,500","22","38133"
"10191698","CLOSD","$325,000","$322,500","26","38103"
"10192607","CLOSD","$370,000","$323,000","11","38139"
"10206056","CLOSD","$319,000","$323,000","1","38002"
"10214647","CLOSD","$325,000","$323,000","2","38016"
"10201393","CLOSD","$325,000","$324,000","3","38117"
"10199461","CLOSD","$344,900","$324,000","100","38017"
"10196814","CLOSD","$324,900","$324,000","56","38018"
"10215406","CLOSD","$328,500","$324,500","9","38117"
"10196230","CLOSD","$329,900","$324,600","24","38002"
"10209401","CLOSD","$325,000","$324,700","29","38134"
"10207432","CLOSD","$315,000","$324,700","69","38053"
"10199511","CLOSD","$324,900","$324,900","14","38135"
"10209112","CLOSD","$324,900","$324,900","2","38018"
"10200606","CLOSD","$324,900","$324,900","7","38111"
"10180188","CLOSD","$324,990","$324,990","266","38053"
"10207829","CLOSD","$345,000","$325,000","6","38117"
"10201294","CLOSD","$325,000","$325,000","6","38002"
"10211359","CLOSD","$325,000","$325,000","13","38141"
"10195164","CLOSD","$324,900","$325,000","2","38117"
"10192878","CLOSD","$350,000","$325,000","9","38120"
"10207836","CLOSD","$325,000","$325,000","14","38002"
"10207222","CLOSD","$345,000","$325,000","9","38120"
"10198009","CLOSD","$325,000","$325,000","0","38117"
"10210567","CLOSD","$325,000","$325,000","2","38002"
"10207069","CLOSD","$339,000","$325,000","5","38117"
"10199166","CLOSD","$299,900","$325,000","1","38135"
"10206285","CLOSD","$325,000","$325,000","6","38135"
"10197789","CLOSD","$339,000","$325,000","72","38002"
"10196966","CLOSD","$329,900","$325,000","7","38133"
"10195382","CLOSD","$365,000","$325,000","86","38138"
"10197635","CLOSD","$325,000","$325,000","1","38125"
"10205298","CLOSD","$334,900","$325,000","88","38133"
"10193234","CLOSD","$315,000","$325,000","2","38133"
"10205902","CLOSD","$369,000","$325,000","13","38138"
"10209036","CLOSD","$335,000","$325,000","52","38135"
"10205526","CLOSD","$349,900","$325,000","6","38138"
"10205572","CLOSD","$350,000","$325,000","40","38139"
"10201905","CLOSD","$325,000","$325,000","10","38138"
"10200140","CLOSD","$325,000","$325,000","3","38133"
"10195332","CLOSD","$350,000","$325,000","17","38138"
"10214937","CLOSD","$325,000","$325,000","3","38120"
"10208239","CLOSD","$325,000","$325,000","2","38017"
"10206541","CLOSD","$330,000","$325,000","153","38018"
"10208007","CLOSD","$325,000","$325,000","97","38018"
"10200800","CLOSD","$339,000","$325,000","99","38018"
"10207954","CLOSD","$350,000","$325,000","38","38017"
"10192015","CLOSD","$349,900","$325,000","259","38016"
"10208218","CLOSD","$345,000","$325,000","26","38120"
"10209801","CLOSD","$314,900","$325,000","85","38018"
"10203000","CLOSD","$357,900","$325,000","64","38122"
"10197378","CLOSD","$325,000","$325,000","28","38018"
"10214627","CLOSD","$349,900","$325,000","12","38016"
"10210102","CLOSD","$339,000","$325,000","61","38016"
"10212556","CLOSD","$325,000","$325,000","19","38016"
"10202262","CLOSD","$325,000","$325,000","2","38018"
"10197481","CLOSD","$320,000","$325,000","6","38016"
"10195641","CLOSD","$325,000","$325,000","2","38111"
"10206537","CLOSD","$325,000","$325,000","10","38016"
"10200516","CLOSD","$330,000","$325,000","35","38016"
"10204245","CLOSD","$325,000","$325,000","16","38111"
"10196840","CLOSD","$325,000","$325,000","15","38017"
"10193697","CLOSD","$325,000","$325,000","21","38017"
"10195246","CLOSD","$335,000","$325,000","180","38103"
"10212454","CLOSD","$349,900","$325,000","22","38112"
"10192882","CLOSD","$325,000","$325,000","314","38016"
"10191685","CLOSD","$319,000","$325,000","42","38016"
"10192689","CLOSD","$349,900","$325,000","72","38018"
"10205576","CLOSD","$335,000","$325,000","18","38103"
"10212065","CLOSD","$325,000","$325,000","16","38112"
"10188863","CLOSD","$348,000","$325,000","228","38016"
"10190060","CLOSD","$329,900","$325,000","73","38018"
"10189639","CLOSD","$325,000","$325,000","89","38016"
"10207476","CLOSD","$325,000","$325,000","49","38104"
"10201061","CLOSD","$345,000","$325,000","21","38103"
"10196836","CLOSD","$359,900","$325,000","78","38103"
"10199921","CLOSD","$325,950","$325,950","161","38002"
"10193061","CLOSD","$375,000","$326,000","33","38138"
"10201280","CLOSD","$365,000","$326,848","95","38138"
"10201040","CLOSD","$359,900","$327,000","62","38017"
"10204860","CLOSD","$325,000","$327,000","1","38017"
"10214188","CLOSD","$330,000","$327,000","14","38111"
"10199532","CLOSD","$327,000","$327,000","71","38017"
"10196767","CLOSD","$325,000","$327,500","50","38135"
"10211802","CLOSD","$328,000","$328,000","14","38002"
"10214352","CLOSD","$324,900","$328,000","2","38117"
"10189042","CLOSD","$349,999","$328,000","97","38017"
"10200846","CLOSD","$325,000","$328,500","5","38133"
"10194892","CLOSD","$329,000","$329,000","13","38134"
"10198456","CLOSD","$329,000","$329,000","1","38002"
"10192855","CLOSD","$329,000","$329,000","17","38125"
"10213074","CLOSD","$329,000","$329,000","2","38017"
"10204715","CLOSD","$329,000","$329,000","6","38104"
"10200792","CLOSD","$329,000","$329,000","12","38104"
"10198553","CLOSD","$350,000","$329,250","41","38122"
"10192404","CLOSD","$329,900","$329,900","17","38117"
"10207705","CLOSD","$329,900","$329,900","104","38125"
"10194115","CLOSD","$329,000","$329,900","70","38117"
"10202709","CLOSD","$329,900","$329,900","36","38115"
"10200336","CLOSD","$329,900","$329,900","14","38018"
"10193088","CLOSD","$319,900","$329,900","75","38053"
"10210149","CLOSD","$329,900","$329,900","0","38018"
"10201632","CLOSD","$349,000","$329,900","65","38104"
"10192623","CLOSD","$337,990","$329,990","52","38053"
"10198800","CLOSD","$339,999","$329,999","21","38018"
"10209809","CLOSD","$349,000","$330,000","5","38002"
"10209046","CLOSD","$325,000","$330,000","5","38002"
"10194921","CLOSD","$339,900","$330,000","15","38117"
"10196320","CLOSD","$340,000","$330,000","1","38117"
"10210046","CLOSD","$329,900","$330,000","42","38002"
"10210723","CLOSD","$339,000","$330,000","5","38117"
"10195723","CLOSD","$349,500","$330,000","12","38111"
"10194415","CLOSD","$325,000","$330,000","24","38120"
"10207317","CLOSD","$400,000","$330,000","41","38139"
"10194740","CLOSD","$359,323","$330,000","27","38141"
"10200889","CLOSD","$325,000","$330,000","7","38135"
"10198264","CLOSD","$330,000","$330,000","5","38133"
"10201197","CLOSD","$330,000","$330,000","0","38139"
"10194457","CLOSD","$319,900","$330,000","101","38002"
"10190792","CLOSD","$342,900","$330,000","96","38119"
"10193102","CLOSD","$340,000","$330,000","3","38138"
"10193155","CLOSD","$340,000","$330,000","56","38125"
"10198734","CLOSD","$359,000","$330,000","27","38138"
"10198704","CLOSD","$329,900","$330,000","1","38002"
"10198547","CLOSD","$330,000","$330,000","21","38125"
"10197311","CLOSD","$330,000","$330,000","6","38135"
"10214595","CLOSD","$369,900","$330,000","22","38138"
"10187699","CLOSD","$330,000","$330,000","386","38141"
"10196443","CLOSD","$329,900","$330,000","3","38135"
"10206993","CLOSD","$355,000","$330,000","4","38018"
"10214148","CLOSD","$330,000","$330,000","2","38002"
"10198379","CLOSD","$320,000","$330,000","13","38018"
"10194419","CLOSD","$329,000","$330,000","13","38018"
"10212199","CLOSD","$330,000","$330,000","32","38016"
"10208786","CLOSD","$330,000","$330,000","0","38017"
"10204425","CLOSD","$325,000","$330,000","6","38028"
"10199476","CLOSD","$340,000","$330,000","24","38002"
"10191835","CLOSD","$335,000","$330,000","67","38018"
"10204553","CLOSD","$350,000","$330,000","39","38016"
"10200897","CLOSD","$335,000","$330,000","40","38018"
"10207368","CLOSD","$328,500","$330,000","118","38016"
"10207948","CLOSD","$330,000","$330,000","19","38018"
"10196061","CLOSD","$320,000","$330,000","17","38016"
"10199448","CLOSD","$349,900","$330,000","28","38103"
"10209826","CLOSD","$349,000","$330,000","21","38103"
"10189204","CLOSD","$325,000","$330,000","64","38104"
"10204015","CLOSD","$345,000","$331,800","38","38103"
"10198751","CLOSD","$341,990","$331,990","121","38053"
"10189695","CLOSD","$331,990","$331,990","198","38053"
"10193559","CLOSD","$322,500","$332,500","5","38018"
"10210323","CLOSD","$349,000","$332,559","5","38017"
"10198689","CLOSD","$344,900","$333,000","201","38002"
"10198972","CLOSD","$339,000","$333,000","6","38138"
"10181751","CLOSD","$329,900","$333,000","280","38134"
"10197336","CLOSD","$349,000","$333,000","45","38104"
"10201517","CLOSD","$333,990","$333,990","26","38053"
"10200113","CLOSD","$355,000","$334,000","32","38017"
"10198083","CLOSD","$370,000","$334,000","25","38018"
"10193623","CLOSD","$339,900","$334,000","8","38103"
"10208082","CLOSD","$334,900","$334,900","80","38016"
"10200107","CLOSD","$349,999","$335,000","12","38135"
"10199863","CLOSD","$339,900","$335,000","54","38125"
"10198255","CLOSD","$332,500","$335,000","9","38119"
"10199549","CLOSD","$334,500","$335,000","118","38122"
"10202807","CLOSD","$348,000","$335,000","21","38117"
"10194007","CLOSD","$329,500","$335,000","4","38117"
"10209008","CLOSD","$335,000","$335,000","11","38135"
"10189235","CLOSD","$359,900","$335,000","176","38134"
"10209137","CLOSD","$360,000","$335,000","74","38135"
"10194145","CLOSD","$359,900","$335,000","121","38138"
"10193903","CLOSD","$335,000","$335,000","7","38135"
"10196243","CLOSD","$324,900","$335,000","0","38138"
"10199006","CLOSD","$354,900","$335,000","3","38135"
"10200441","CLOSD","$350,000","$335,000","70","38138"
"10202314","CLOSD","$339,900","$335,000","55","38018"
"10209590","CLOSD","$335,000","$335,000","32","38017"
"10200124","CLOSD","$346,900","$335,000","37","38016"
"10208242","CLOSD","$335,000","$335,000","90","38018"
"10189027","CLOSD","$350,000","$335,000","52","38018"
"10202930","CLOSD","$345,000","$335,000","1","38017"
"10208830","CLOSD","$335,000","$335,000","13","38016"
"10202985","CLOSD","$339,900","$335,000","63","38053"
"10196423","CLOSD","$345,000","$335,000","203","38016"
"10213504","CLOSD","$335,000","$335,000","2","38111"
"10200801","CLOSD","$349,000","$335,000","35","38111"
"10199958","CLOSD","$334,900","$335,000","11","38016"
"10194518","CLOSD","$329,900","$335,000","2","38018"
"10211657","CLOSD","$339,000","$335,000","25","38018"
"10205846","CLOSD","$340,000","$335,000","52","38016"
"10204980","CLOSD","$324,900","$335,000","4","38018"
"10195901","CLOSD","$349,900","$335,000","11","38111"
"10205106","CLOSD","$339,900","$335,000","146","38016"
"10206398","CLOSD","$350,000","$335,000","16","38104"
"10192315","CLOSD","$335,000","$335,000","114","38016"
"10180472","CLOSD","$344,900","$335,000","259","38016"
"10215052","CLOSD","$335,000","$335,000","9","38134"
"10204494","CLOSD","$339,000","$335,000","11","38112"
"10189448","CLOSD","$340,000","$335,000","99","38104"
"10193481","CLOSD","$330,000","$335,250","6","38002"
"10211553","CLOSD","$335,900","$335,900","77","38018"
"10174293","CLOSD","$334,900","$335,950","0","38018"
"10194616","CLOSD","$335,990","$335,990","59","38053"
